#RUS
EVTDESC70086C;[Root.GetTitledFirstName] Я сердечно прошу вас посетить Великий Турнир в [From.Capital.GetName], на котором соберутся лучшие Рыцари и Лорды со всех земель, чтобы побороться за звание самого галантного и могучего рыцаря этих земель.\n\n С уважением,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] из [From.PrimaryTitle.GetName];x
EVTOPTA70086;Обязательно загляну, это должно быть интересно!;x
EVTOPTB70086;У меня есть дела поважнее, чем смотреть на драки;x
EVTDESC70087;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] Получил второе место на турнире [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;x
EVTOPTA70087;Достойно для призера;x
EVTOPTBtourney.35;Почетное третье место для Дома [Root.GetOnlyDynastyName];x
EVTOPTB70087;My [GetFromFromRelation] стал призером, поэтому [FromFrom.GetSheHe] его дом [Root.GetOnlyDynastyName] гордится им;x
EVTOPTC70087;My [GetFromRelation] — победитель, слава Дому [Root.GetOnlyDynastyName]!;x
EVTDESC70088;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] получил третье место на турнире [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;x
EVTOPTA70088;[FromFrom.GetSheHeCap] храбро сражался;x
EVTDESC70089;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] был трагически убит на турнире [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;x
EVTOPTA70089;Какая жалость;x
EVTDESC70090;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] был ужасно искалечен на турнире [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;x
EVTDESC70091;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] был тяжело ранен на турнире [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;x
opinion_tournament_spectator;Участник Турнира;x
EVTDESC70092;После большого количества еды, вина, состязаний и битв, Турнир [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] наконец-то завершился.;x
EVTOPTB70003;Мой оруженосец заслуживает похвалы;x
EVTOPTB70005;Я лично отругаю своего оруженосца;x
opinion_squire_honoured;Похваленный Оруженосец;x
opinion_squire_humiliated;Униженный Оруженосец;x
TOURNAMENTTITLE4;Турнир в [FromFrom.Capital.GetName];x
EVTOPTA70092;Это было чудесное представление!;x
EVTDESC70095;Мой [GetFromRelation] [From.GetTitledFirstName] снова и снова показывал своё мастерство владения оружием на Турнире. Несмотря на то, что он не победил, [From.GetSheHe] поборол немало рыцарей из числа участников, покрыв [From.GetHerHim] себя славой.;x
EVTOPTC70095;Это хорошо для меня и Дома [Root.GetOnlyDynastyName];x
EVTDESC70096;Мой [GetFromRelation] [From.GetTitledFirstName] состязался с [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] во время [From.GetHerHis] следующего раунда. После множества ударов и поломанных копий, [FromFrom.GetTitledFirstName] был сброшен с лошади, поэтому [From.GetTitledFirstName] был объявлен победителем.;x
EVTOPTC70096;Хорошая новость для Дома [Root.GetOnlyDynastyName];x
EVTDESC70097;Мой [GetFromFromRelation] [FromFrom.GetTitledFirstName] не смог проявить свою доблесть на Турнире. [FromFrom.GetSheHeCap] выиграл несколько схваток против рыцарей послабее, но с легкостью был побежден каким-то малоизвестным рыцарем в одной из первых схваток.;x
EVTOPTC70097;Плохая новость для Дома [Root.GetOnlyDynastyName];x
EVTDESC70098;Мой [GetFromFromRelation] [FromFrom.GetTitledFirstName] состязался с [From.GetTitledFirstName] [From.GetOnlyDynastyName] во время [FromFrom.GetHerHis] следующего раунда. После множества ударов и поломанных копий, [FromFrom.GetTitledFirstName] был сброшен с лошади, поэтому [From.GetTitledFirstName] был объявлен победителем. Ваш [GetFromFromRelation] вышел из турнира.;x
EVTOPTC70098;Какая неудача, мой дорогой [GetFromFromRelation];x
EVTOPTB70059;Эта великая честь для нашего дома;x
EVTDESCtourney.8;Турнир наконец-то начался, и первый день прошел в серьезном ключе. Вы не смогли остаться непобежденным, и были сброшены с коня в схватке с [From.GetTitledFirstName] [From.GetOnlyDynastyName], чья доблесть не знала равных. Вы будете исключены из турнира.;x
EVTTOOLTIPtourney.8;Вы были побеждены [This.GetTitledFirstName] [This.GetOnlyDynastyName]\n;x
EVTOPTAtourney.8;Я выиграю в следующий раз;x
EVTDESCtourney.9;Первый день турнира был завершен, и немало слабых наездников было исключено из соревнования. Теперь оставшиеся рыцари в ближайшее время сформируют список финалистов, сражаясь до тех пор, пока не останется лишь один чемпион.;x
EVTOPTAtourney.9;Удачной им схватки;x
TOOLTIPtourney.9;Следующие соперники вошли в финальный список:\n;x
EVTDESCtourney.10;После прибытия в [From.Capital.GetName] первый день турнира прошел в серьезном ключе. Вы сразились со множеством слабых рыцарей за этот день, большинство из которых с легкостью было сброшено с коня. В ближайшие дни сформируется финальный список, и сопротивление обещает быть куда серьезнее.;x
EVTOPTAtourney.10;Я подготовлю своего коня;x
EVTDESCtourney.13;Герольд на турнире оглашает список участников следующей схватки, вас поставили против [From.GetTitledFirstName] [From.GetOnlyDynastyName]. Вы седлаете коня, берете копье у оруженосца и отправляетесь к концу ристалища, что делает и [From.GetTitledFirstName]. В этот момент лошади переходят на галоп...;x
EVTOPTAtourney.13;Приготовиться...;x
TOOLTIPtourney.14;Первая схватка начинается...;x
EVTDESCtourney.16;Приблизившись к противнику, вы замечаете уязвимое место. Вы резко направляете копье для удара, в свою очередь пытаясь уклониться от вражеского выпада...;x
EVTOPTAtourney.16;Удар!;x
EVTDESCtourney.17;Ваш противник оказался быстрее вас, когда вы оказались в центре ристалища. Ваше копье едва скользнуло по его броне, в то время как его поразило свою цель...;x
EVTOPTAtourney.17;Мамочки;x
EVTDESCtourney.18;Ваш противник, к сожалению, больше не может сражаться.;x
EVTOPTAtourney.18;Отлично, уноси готовенького!;x
EVTDESCtourney.20;Удар от копья [From.GetTitledFirstName] [From.GetOnlyDynastyName] вводит вас в ступор, и вы с трудом удерживаетесь на своей лошади. Толпа в ужасе ожидает, что вы упадете. Тем не менее, вы удерживаетесь в седле, уведя своего коня на другой конец ристалища, приготовившись к очередной схватке.;x
EVTOPTAtourney.20;В этот раз я нанесу удар;x
TOOLTIPtourney.21;Грядет новая схватка...;x
EVTDESCtourney.21;[From.GetTitledFirstName] [From.GetOnlyDynastyName] с силой направил копье для точного удара, однако оно лишь скользнуло по вашей броне. [From.GetSheHeCap] чуть было не упал, но [From.GetHerHis] смог выровняться в седле и направился на другой конец ристалища, приготовившись к очередной схватке.;x
EVTOPTAtourney.21;В этот раз я выбью [From.GetHerHim] из седла;x
EVTDESCtourney.22;Копье [From.GetTitledFirstName] [From.GetOnlyDynastyName] ударяет вас прямо в центр нагрудника, разломавшись на множество кусочков. Сила удара выбивает из вас дух и сбивает с лошади. Вы остаетесь лежать побежденным на грязи, в то время как толпа скандирует имя [From.GetTitledFirstName].;x
EVTOPTAtourney.22;Ой;x
EVTDESCtourney.23;Вы умело наносите удар копьем [From.GetTitledFirstName] прямо в центр [From.GetHerHis] нагрудника, из-за чего ваше копье разлетается на тысячи кусочков, в то время как [From.GetSheHe] вылетает из седла. Толпа громко поздравляет вас с победой, пока вы с облегчением замечаете, что [From.GetTitledFirstName] остался цел и невредим.;x
EVTOPTAtourney.23;Отличный удар, хотелось бы заметить;x
EVTDESCtourney.25;Вы и [From.GetTitledFirstName] [From.GetOnlyDynastyName] яростно схлестнулись в бою, осыпав друг друга градом осколков от копий. Вы оба остались в седле, и поэтому вы направляетесь к концу ристалища, чтобы взять новое копье у оруженосца. Вы замечаете, что у [From.GetTitledFirstName] сильное кровотечение из раны, но [From.GetSheHe] требует [From.GetHerHis] коня для следующей схватки.;x
EVTOPTAtourney.25;Это даст мне преимущество;x
EVTDESCtourney.24;Как только вы и [From.GetTitledFirstName] встретили друг друга хорошим ударом, оба копья раскололись, но вы и ваш соперник остались на лошадях. Вас поразил внезапный приступ боли и вы понимаете, что ваша рана кровоточит. Вы берете новое копье у своего оруженосца и готовитесь к схватке.;x
EVTOPTAtourney.24;Это меня не остановит;x
EVTDESCtourney.26;Вы оказались беззащитны, когда копье [From.GetTitledFirstName] [From.GetOnlyDynastyName] с силой выбивает вас с седла и поднимает в воздух. Вы с неприятным хрустом падаете на землю, чувствуя нестерпимую боль. вы уверены, что у вас что-то сломано...;x
EVTOPTAtourney.26;Ааааргххх!!!;x
EVTDESCtourney.27;У несчастного [From.GetTitledFirstName] [From.GetOnlyDynastyName] не было ни единого шанса устоять, когда [From.GetSheHe] отправил его в полет точным ударом своего копья. [From.GetSheHeCap] приземляется на грязь с болезненным хрустом под странным углом, и когда оруженосец бежит, чтобы помочь [From.GetHerHis], толпа затаила молчание, осознавая всю серьезность ран [From.GetHerHis].;x
EVTOPTAtourney.27;Так значит, я победил?;x
EVTDESCtourney.28;Вы понимаете, что что-то не так, и вы не сможете ударить [From.GetTitledFirstName] [From.GetOnlyDynastyName], в то время как конец копья [From.GetHerHis] направлен прямо на вас. Когда оно наносит удар, последнее, что вы чувствуете, как копье, скользнув по уязвимому месту в вашей брони, пронзает вас...;x
EVTOPTAtourney.28;Аааргхххх!!!;x
EVTDESCtourney.29;Поначалу вам повезло ударить прямо в цель, однако копье нашло уязвимое место в броне [From.GetTitledFirstName] [From.GetOnlyDynastyName], пронзив [From.GetHerHim] самым ужаснейшим образом. В то время как люди спешат оказать помощь [From.GetHerHis], становится очевидным, что ничего нельзя сделать для [From.GetHerHim], пока [From.GetHerHis] кровь орошает землю.;x
EVTOPTAtourney.29;Какое несчастье;x
EVTDESCtourney.31;Вы стали победителем, одолев [From.GetTitledFirstName] [From.GetOnlyDynastyName] в честной борьбе.;x
EVTOPTAtourney.31;Никто не сможет меня победить;x
EVTDESCtourney.32;[From.GetTitledFirstName] [From.GetOnlyDynastyName] был объявлен победителем, сразив вас и вычеркнув тем самым из турнира.;x
EVTOPTAtourney.32;В следующий раз повезет;x
EVTDESCtourney.33;[From.GetTitledFirstName] [From.GetOnlyDynastyName] и [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] — следующие на очереди в списке. После множества ударов и поломанных копий [FromFrom.GetTitledFirstName] был сброшен с лошади, благодаря чему [From.GetTitledFirstName] был объявлен победителем.;x
EVTOPTAtourney.33;Отличная работа, славный удар!;x
EVTDESCtourney.34;После долгого обмена ударами в течение нескольких дней лишь двое рыцарей остались непобежденными. [From.GetTitledFirstName] [From.GetOnlyDynastyName] и [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] встретились в финальном сражении, и после нескольких отменных ударов [FromFrom.GetTitledFirstName] был сброшен с лошади, из-за чего [From.GetTitledFirstName] [From.GetOnlyDynastyName] был объявлен победителем соревнования.;x
EVTOPTAtourney.34;Достойный победитель;x
TOOLTIPtourney.29;Турнир подходит к концу;x
EVTOPTBtourney.9;Я посмотрю каждую схватку!;x
EVTOPTBtourney.13;Может быть, пара монет сможет убедить [From.GetHerHim] упасть?;x
TOOLTIPtourney.40;[From.GetTitledFirstName] получит взятку, чтобы проиграть в состязании;x
EVTDESCtourney.40;Вас выставили против [From.GetTitledFirstName] [From.GetOnlyDynastyName] в следующем состязании, и [From.GetSheHe], судя по всему, страстно желает победить. [From.GetSheHeCap] предложил вам солидный мешочек с золотом, чтобы вы не уклонились, и позволили [From.GetHerHim] победить.;x
EVTOPTAtourney.40;Договорились, я упаду в первом бою;x
EVTOPTBtourney.40;Это бесчестное взяточничество!;x
TOOLTIPtourney.41;Вы намеренно проиграли бой против [From.GetTitledFirstName];x
TOOLTIPtourney.42;Бой прошел честно;x
EVTDESCtourney.41;Когда [From.GetSheHe] услышал о вашей взятке, [From.GetTitledFirstName] поначалу притворился возмущенным и рассерженным, однако это было лишь для отвода глаз. [From.GetSheHeCap], в конце-концов, принял ваши деньги и не станет поднимать копье в первом бою.;x
EVTOPTAtourney.41;Все в выигрыше;x
EVTDESCtourney.42;[From.GetTitledFirstName] пришел в ярость от вашего предложения подкупа, и [From.GetSheHe] и с неуважением выразился о [From.GetHerHis] чести, отказавшись от подачки. [From.GetSheHeCap] жаждет победить вас в честном бою.;x
EVTOPTAtourney.42;[From.GetSheHeCap] слишком ценит свою честь;x
EVTDESCtourney.43;Удар [From.GetTitledFirstName] [From.GetOnlyDynastyName] оказался слабым, но вы как бы случайно подставляете свое тело под него. Вы падаете с лошади так, чтобы это выглядело очень драматично, и таким образом проигрываете бой.;x
EVTOPTAtourney.43;Честно отработанные деньги;x
EVTDESCtourney.44;Вы налегке направляете свое копье в центр брони [From.GetTitledFirstName] [From.GetOnlyDynastyName], будучи уверенным, что оно в любом случае попадет в цель. [From.GetTitledFirstName] подыгрывает вам и принимает слабый удар и театрально падает с [From.GetHerHis] лошади так, чтобы это выглядело очень драматично.;x
EVTOPTAtourney.44;Победа есть победа;x
EVTDESCtourney.45;Во время подготовки к турниру, молодой крестьянский юноша вызвался помочь вам с лошадью и броней. Вы не совсем уверены, что знаете, откуда он, и с чего бы ему начать вам помогать, но он похоже выглядит искренним в своих намерениях. Может быть, из него выйдет хороший оруженосец?;x
EVTOPTAtourney.45;Да, я возьму его с собой;x
EVTOPTBtourney.45;Мне не нужна помощь от всякой черни, уйди прочь!;x
EVTDESCtourney.46;Я помогал [Root.Guardian.GetTitledFirstName] на турнире в качестве [Root.Guardian.GetHerHis] оруженосца, и в конце турнирного дня я и несколько оруженосцев нашли немало вина! Мы распили его с парой девиц из прислуги и отлично провели время, но на следующее утро я чувствую себя просто ужасно.;x
EVTOPTAtourney.46;Надеюсь, что [Root.Guardian.GetTitledFirstName] не сильно разозлится;x
TOOLTIPtourney.47;[Root.Guardian.GetTitledFirstName] реагирует на ваше похмелье;x
EVTDESCtourney.47;Скоро начнутся турнирные дни, и вы понимаете, что ваш оруженосец [From.GetTitledFirstName] в ужасном похмелье. Вы узнаете, что [From.GetSheHe] и несколько других оруженосцев нашли бочку с вином и упились до поросячьего визга с прислугой. Его поддержка в качестве оруженосца на ристалище внушает серьезные сомнения.;x
EVTOPTAtourney.47;Ха! А наш молодчик-то подрос!;x
EVTOPTBtourney.47;Я расскажу ему о священном долге оруженосца;x
EVTOPTCtourney.47;Ну ладно, он заслужил хорошей порки!;x
EVTDESCtourney.48;Готовясь к турниру, вы и ваш оруженосец долго и упорно тренировались. Вы рассказали ему об искусстве правильно держать копье и ездить на лошади. Так же вы провели несколько показательных заездов, и он начинает понимать, в чем состоит его задача на ристалище.;x
EVTOPTAtourney.48;Кажется, он готов помогать мне на ристалище;x
EVTDESCtourney.49;Во время подготовки к турниру, [From.GetTitledFirstName] нашел время, чтобы потренировать вас. [From.GetSheHeCap] научил вас правильно держать копье и провел несколько показательных заездов. Ваши задачи оруженосца на ристалище для вас кажутся предельно ясными.;x
EVTOPTAtourney.49;Я хороший оруженосец!;x
hold_a_epic_tournamentREALMTOURNEY;Конкурирующие турниры в других землях не проводятся\n;x
hold_a_epic_tournamentCOOLDOWN;НЕ ПРОВОДИЛ турниры за последние 10 лет\n;x
hold_a_epic_tournamentATTENDING;НЕ МОЖЕТ посетить другой Турнир в настоящее время\n;x
on_errantry_quest;На задании Странствующего Рыцаря;x
on_errantry_quest_desc;Этот персонаж исполняет долг Странствующего Рыцаря, покинув свои земли, чтобы стать настоящим Бреттонийским Рыцарем.;x
on_knight_quest;На Рыцарском задании;x
on_knight_quest_desc;Этот персонаж исполняет рыцарское задание, поражая зло копьем и мечом.;x
on_grail_quest;В поисках Грааля;x
on_grail_quest_desc;Этот рыцарь отправился на поиски Грааля, ожидая дозволения Леди испить из благословенного кубка, дарующего долгую жизнь за доказательство своей праведности.;x
bretonnian_knight_errant;Бретоннийский Странствующий Рыцарь;x
title_sir_bretonnian;Сэр;x
title_lady_knight_bretonnian;Дамуазелль;x
bretonnian_knight;Бретоннийский Рыцарь;x
bretonnian_knight_desc;Владетельные Рыцари берут свое начало от Бретоннийской знати. Эта знать успешно завершила свой Странствующий Путь и может назвать себя Рыцарями, защитниками слабых Бретоннии и поборников благодетелей Леди.;x
grail_knight;Рыцарь Грааля;x
grail_knight_desc;Рыцари Грааля являются воплощением истинной Бретоннийской знати, успешно завершившей поиски Грааля и получившей благосклонность Леди. Они — одни из наилучших воинов в мире, несущих в себе множество благодетелей, включая долголетие;x
negative_bretonnian_virtue;Отрицательное Благочестие;x
negative_bretonnian_virtue_desc;Бретоннский правитель с отрицательным значением Благочестия обнаружит, что его земли становится сложнее контролировать, поскольку знать и крестьяне не желают быть под властью жестокого и подлого правителя. Этот модификатор исчезнет, если персонаж достигнет положительного значения Благочестия.;x
bretonnian_virtue;Положительное Благочестие;x
bretonnian_virtue_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_1;Положительное Благочестие;x
bretonnian_virtue_1_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_2;Положительное Благочестие;x
bretonnian_virtue_2_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_3;Положительное Благочестие;x
bretonnian_virtue_3_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_4;Положительное Благочестие;x
bretonnian_virtue_4_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_5;Положительное Благочестие;x
bretonnian_virtue_5_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_6;Положительное Благочестие;x
bretonnian_virtue_6_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_7;Положительное Благочестие;x
bretonnian_virtue_7_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_8;Положительное Благочестие;x
bretonnian_virtue_8_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_9;Положительное Благочестие;x
bretonnian_virtue_9_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_10;Положительное Благочестие;x
bretonnian_virtue_10_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_11;Положительное Благочестие;x
bretonnian_virtue_11_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_12;Положительное Благочестие;x
bretonnian_virtue_12_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_13;Положительное Благочестие;x
bretonnian_virtue_13_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_14;Положительное Благочестие;x
bretonnian_virtue_14_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_15;Положительное Благочестие;x
bretonnian_virtue_15_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_16;Положительное Благочестие;x
bretonnian_virtue_16_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_17;Положительное Благочестие;x
bretonnian_virtue_17_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_18;Положительное Благочестие;x
bretonnian_virtue_18_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_19;Положительное Благочестие;x
bretonnian_virtue_19_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
bretonnian_virtue_20;Положительное Благочестие;x
bretonnian_virtue_20_desc;Для Бретоннской знати Рыцарство и Благочестие превыше всего. Правитель с положительным значением благочестия обнаружит, что солдаты в его армиях, благородного или низкого происхождения будут сражаться с большим рвением под началом благочестивого правителя. Этих бонусов станет больше по мере увеличения вашего Благочестия вплоть до 2000.;x
buccaneer;Буканьер;x
buccaneer_desc;Этот человек заслужил репутацию ужасного пирата и корсара.;x
DYNAMIC_PIRATE_PLUNDER_FLEET;[Root.GetFirstName]'s разграбил флот;x
create_plunder_fleet;Создать Разбойничий Флот;x
create_plunder_fleet_desc;Вы сможете отдать деньги [Root.GetFirstName], одному из ваших придворных головорезов, и даровать [Root.GetHerHim] командование над флотом, чтобы тот грабил под вашим именем. Если он не является вашим вассалом, [Root.GetSheHe] сможет разграбить ближайшие земли и передать добычу вам, за что, вероятнее всего, [Root.GetSheHe] добьется вашего расположения...;x
EVTDESC_DR_pirates_1;Грабеж и мародерство, совершенные вашим флотом, даровали вам репутацию страшного пирата. У побережья каждого моря матеря пугают непослушных детей по ночам ужасным Капитаном [Root.GetFirstName], проклятию семи морей, который высадится на берег с [Root.GetHerHis] дикими морскими псами и заберет их с собой.;x
EVTOTPA_DR_pirates_1;Йарр, салаги!;x
EVTDESC_DR_pirates_18;Вы плыли по морям вокруг [Root.Location.GetName], провинции, кишащей пиратами, как вдруг вы заметили паруса небольшого флота кораблей на горизонте. Ваша команда быстро понимает, что это пиратский флот, но было уже слишком поздно. Ваш корабль был захвачен со всей командой, и вы оказались главной добычей.;x
EVTOPTA_DR_pirates_18;Надеюсь, что этот [From.GetTitle] примет выкуп;x
EVTDESC_DR_pirates_19;Небольшая флотилия под командованием одного из ваших младших капитанов патрулировала моля неподалеку от [From.Location.GetName], заметив на горизонте легковооруженный корабль. Капитан доложил, что корабль был захвачен без лишнего сопротивления, и на нем находился пассажир из числа знати. [From.GetSheHeCap] представился, как [From.GetTitledFirstName] [From.GetOnlyDynastyName].;x
EVTOPTA_DR_pirates_19;Отличная работа, это очень ценный пленник;x
EVTDESC_DR_pirates_20;Нам сообщили об огромном несчастье, постигшем [GetFromRelation] [From.GetTitledFirstName] [From.GetOnlyDynastyName]. [From.GetSheHeCap] плавал по морям неподалеку от [From.Location.GetName] в тот момент, когда на него напала флотилия пиратов! [From.GetTitledFirstName] и вся его команда в плену у [FromFrom.GetTitledFirstName].;x
EVTOPTA_DR_pirates_20;Эта [FromFrom.Culture.GetName] угроза должна быть остановлена;x
EVTDESCDR_chaosundivided.1;Разрушительные Силы щедры к тем, кто приносит им жертвы. Который из Четырёх Богов получит твои подношения?;x
EVTOPTADR_chaosundivided.1;Кхорн, Повелитель Черепов!;x
EVTOPTBDR_chaosundivided.1;Нургл, отец Чумы!;x
EVTOPTCDR_chaosundivided.1;Тзинч, Архитектор Судеб!;x
EVTOPTDDR_chaosundivided.1;Слаанеш, Принц Удовольствия!;x
shift_to_khorne;Покланяться Кхорну;x
shift_to_khorne_desc;Повелитель Черепов открыто показал вам свою благосклонность. Зачем продолжать покланяться другим слабакам?;x
